"Geographic code","Geographic name","Geographic Type","Geographic Name, province or territory","Geographic Code, province or territory","Geographic code, census division","Geographic code, census metropolitan area or census agglomeration","Global non-response rate","Data quality flag","Age","Knowledge of official languages - Total (2016 counts)","Knowledge of official languages - English only (2016 counts)","Knowledge of official languages - French only (2016 counts)","Knowledge of official languages - English and French (2016 counts)","Knowledge of official languages - Neither English nor French (2016 counts)","Knowledge of official languages - Total (% distribution (2016))","Knowledge of official languages - English only (% distribution (2016))","Knowledge of official languages - French only (% distribution (2016))","Knowledge of official languages - English and French (% distribution (2016))","Knowledge of official languages - Neither English nor French (% distribution (2016))"
"4802031","Newell County","Municipal district","Alberta","48","02","806","5.1","00000","20 to 24","420","420","0","5","5","100","100","0","1.2","1.2"
"4802031","Newell County","Municipal district","Alberta","48","02","806","5.1","00000","25 to 44","1730","1685","0","40","0","100","97.4","0","2.3","0"
"4802031","Newell County","Municipal district","Alberta","48","02","806","5.1","00000","45 to 64","2175","2130","0","40","5","100","97.9","0","1.8","0.2"
"4802031","Newell County","Municipal district","Alberta","48","02","806","5.1","00000","65 and over","875","845","0","20","0","100","96.6","0","2.3","0"
"4802031","Newell County","Municipal district","Alberta","48","02","806","5.1","00000","65 to 74","610","590","0","15","0","100","96.7","0","2.5","0"
"4802031","Newell County","Municipal district","Alberta","48","02","806","5.1","00000","75 and over","265","255","0","5","0","100","96.2","0","1.9","0"
"4802011","Lethbridge County","Municipal district","Alberta","48","02","810","5.4","00000","Total","10265","9870","0","205","185","100","96.2","0","2","1.8"
"4802011","Lethbridge County","Municipal district","Alberta","48","02","810","5.4","00000","0 to 14","2805","2665","0","30","105","100","95","0","1.1","3.7"
"4802011","Lethbridge County","Municipal district","Alberta","48","02","810","5.4","00000","0 to 4","880","785","0","0","100","100","89.2","0","0","11.4"
"4802011","Lethbridge County","Municipal district","Alberta","48","02","810","5.4","00000","5 to 9","970","950","0","10","10","100","97.9","0","1","1"
"4802011","Lethbridge County","Municipal district","Alberta","48","02","810","5.4","00000","10 to 14","955","935","0","20","0","100","97.9","0","2.1","0"
"4802011","Lethbridge County","Municipal district","Alberta","48","02","810","5.4","00000","15 to 24","1600","1540","0","55","5","100","96.3","0","3.4","0.3"
"4802011","Lethbridge County","Municipal district","Alberta","48","02","810","5.4","00000","15 to 19","900","870","0","30","0","100","96.7","0","3.3","0"
"4802011","Lethbridge County","Municipal district","Alberta","48","02","810","5.4","00000","20 to 24","695","670","0","25","0","100","96.4","0","3.6","0"
"4802011","Lethbridge County","Municipal district","Alberta","48","02","810","5.4","00000","25 to 44","2200","2105","0","50","50","100","95.7","0","2.3","2.3"
"4802011","Lethbridge County","Municipal district","Alberta","48","02","810","5.4","00000","45 to 64","2570","2490","0","50","25","100","96.9","0","1.9","1"
"4802011","Lethbridge County","Municipal district","Alberta","48","02","810","5.4","00000","65 and over","1095","1070","0","20","5","100","97.7","0","1.8","0.5"
"4802011","Lethbridge County","Municipal district","Alberta","48","02","810","5.4","00000","65 to 74","745","730","0","15","0","100","98","0","2","0"
"4802011","Lethbridge County","Municipal district","Alberta","48","02","810","5.4","00000","75 and over","345","340","0","5","5","100","98.6","0","1.4","1.4"
"4802012","Lethbridge","City","Alberta","48","02","810","4.8","00000","Total","91425","85805","25","4745","845","100","93.9","0","5.2","0.9"
"4802012","Lethbridge","City","Alberta","48","02","810","4.8","00000","0 to 14","16115","14815","5","1045","245","100","91.9","0","6.5","1.5"
"4802012","Lethbridge","City","Alberta","48","02","810","4.8","00000","0 to 4","5625","5385","5","75","165","100","95.7","0.1","1.3","2.9"
"4802012","Lethbridge","City","Alberta","48","02","810","4.8","00000","5 to 9","5625","5105","5","460","60","100","90.8","0.1","8.2","1.1"
"4802012","Lethbridge","City","Alberta","48","02","810","4.8","00000","10 to 14","4865","4330","5","510","30","100","89","0.1","10.5","0.6"
"4802012","Lethbridge","City","Alberta","48","02","810","4.8","00000","15 to 24","12955","11980","0","930","40","100","92.5","0","7.2","0.3"
"4802012","Lethbridge","City","Alberta","48","02","810","4.8","00000","15 to 19","5290","4840","0","425","20","100","91.5","0","8","0.4"
"4802012","Lethbridge","City","Alberta","48","02","810","4.8","00000","20 to 24","7665","7140","0","505","20","100","93.2","0","6.6","0.3"
"4802012","Lethbridge","City","Alberta","48","02","810","4.8","00000","25 to 44","25665","23965","5","1535","160","100","93.4","0","6","0.6"
"4802012","Lethbridge","City","Alberta","48","02","810","4.8","00000","45 to 64","22475","21435","10","815","210","100","95.4","0","3.6","0.9"
"4802012","Lethbridge","City","Alberta","48","02","810","4.8","00000","65 and over","14215","13605","5","420","185","100","95.7","0","3","1.3"
"4802012","Lethbridge","City","Alberta","48","02","810","4.8","00000","65 to 74","8085","7715","0","280","80","100","95.4","0","3.5","1"
"4802012","Lethbridge","City","Alberta","48","02","810","4.8","00000","75 and over","6135","5890","0","140","105","100","96","0","2.3","1.7"
"4805012","Wheatland County","Municipal district","Alberta","48","05","","3.5","00000","Total","8785","8405","0","235","145","100","95.7","0","2.7","1.7"
"4805012","Wheatland County","Municipal district","Alberta","48","05","","3.5","00000","0 to 14","1725","1610","0","30","95","100","93.3","0","1.7","5.5"
"4805012","Wheatland County","Municipal district","Alberta","48","05","","3.5","00000","0 to 4","530","455","0","0","70","100","85.8","0","0","13.2"
"4805012","Wheatland County","Municipal district","Alberta","48","05","","3.5","00000","5 to 9","565","545","0","0","15","100","96.5","0","0","2.7"
"4805012","Wheatland County","Municipal district","Alberta","48","05","","3.5","00000","10 to 14","630","610","0","25","0","100","96.8","0","4","0"
"4805012","Wheatland County","Municipal district","Alberta","48","05","","3.5","00000","15 to 24","1070","1035","0","30","5","100","96.7","0","2.8","0.5"
"4805012","Wheatland County","Municipal district","Alberta","48","05","","3.5","00000","15 to 19","625","600","0","20","0","100","96","0","3.2","0"
"4805012","Wheatland County","Municipal district","Alberta","48","05","","3.5","00000","20 to 24","445","430","0","15","0","100","96.6","0","3.4","0"
"4805012","Wheatland County","Municipal district","Alberta","48","05","","3.5","00000","25 to 44","2020","1925","5","60","30","100","95.3","0.2","3","1.5"
"4805012","Wheatland County","Municipal district","Alberta","48","05","","3.5","00000","45 to 64","2835","2735","0","85","20","100","96.5","0","3","0.7"
"4805012","Wheatland County","Municipal district","Alberta","48","05","","3.5","00000","65 and over","1125","1100","0","25","5","100","97.8","0","2.2","0.4"
"4805012","Wheatland County","Municipal district","Alberta","48","05","","3.5","00000","65 to 74","790","775","0","15","0","100","98.1","0","1.9","0"
"4805012","Wheatland County","Municipal district","Alberta","48","05","","3.5","00000","75 and over","335","320","0","10","0","100","95.5","0","3","0"
"4805018","Strathmore","Town","Alberta","48","05","826","5.2","00000","Total","13515","12995","0","485","35","100","96.2","0","3.6","0.3"
"4805018","Strathmore","Town","Alberta","48","05","826","5.2","00000","0 to 14","2780","2720","0","55","5","100","97.8","0","2","0.2"
"4805018","Strathmore","Town","Alberta","48","05","826","5.2","00000","0 to 4","895","890","0","5","5","100","99.4","0","0.6","0.6"
"4805018","Strathmore","Town","Alberta","48","05","826","5.2","00000","5 to 9","980","970","0","5","0","100","99","0","0.5","0"
"4805018","Strathmore","Town","Alberta","48","05","826","5.2","00000","10 to 14","900","860","0","45","0","100","95.6","0","5","0"
"4805018","Strathmore","Town","Alberta","48","05","826","5.2","00000","15 to 24","1645","1575","0","70","0","100","95.7","0","4.3","0"
"4805018","Strathmore","Town","Alberta","48","05","826","5.2","00000","15 to 19","885","830","0","45","0","100","93.8","0","5.1","0"
"4805018","Strathmore","Town","Alberta","48","05","826","5.2","00000","20 to 24","765","740","0","20","0","100","96.7","0","2.6","0"
"4805018","Strathmore","Town","Alberta","48","05","826","5.2","00000","25 to 44","3730","3555","0","165","10","100","95.3","0","4.4","0.3"
"4805018","Strathmore","Town","Alberta","48","05","826","5.2","00000","45 to 64","3420","3260","0","150","15","100","95.3","0","4.4","0.4"
"4805018","Strathmore","Town","Alberta","48","05","826","5.2","00000","65 and over","1940","1885","0","50","5","100","97.2","0","2.6","0.3"
"4805018","Strathmore","Town","Alberta","48","05","826","5.2","00000","65 to 74","1160","1120","0","35","5","100","96.6","0","3","0.4"
"4805018","Strathmore","Town","Alberta","48","05","826","5.2","00000","75 and over","775","760","0","15","5","100","98.1","0","1.9","0.6"
"4805026","Drumheller","Town","Alberta","48","05","","10.5","01100","Total","7155","6935","5","205","10","100","96.9","0.1","2.9","0.1"
"4805026","Drumheller","Town","Alberta","48","05","","10.5","01100","0 to 14","1220","1205","0","10","5","100","98.8","0","0.8","0.4"
"4805026","Drumheller","Town","Alberta","48","05","","10.5","01100","0 to 4","400","395","0","0","5","100","98.8","0","0","1.3"
"4805026","Drumheller","Town","Alberta","48","05","","10.5","01100","5 to 9","420","415","0","0","0","100","98.8","0","0","0"
"4805026","Drumheller","Town","Alberta","48","05","","10.5","01100","10 to 14","405","400","0","5","0","100","98.8","0","1.2","0"
"4805026","Drumheller","Town","Alberta","48","05","","10.5","01100","15 to 24","765","735","0","30","0","100","96.1","0","3.9","0"
"4805026","Drumheller","Town","Alberta","48","05","","10.5","01100","15 to 19","400","390","0","10","5","100","97.5","0","2.5","1.3"
"4805026","Drumheller","Town","Alberta","48","05","","10.5","01100","20 to 24","360","345","0","15","0","100","95.8","0","4.2","0"
"4805026","Drumheller","Town","Alberta","48","05","","10.5","01100","25 to 44","1775","1695","0","80","0","100","95.5","0","4.5","0"
"4805026","Drumheller","Town","Alberta","48","05","","10.5","01100","45 to 64","2130","2070","0","55","5","100","97.2","0","2.6","0.2"
"4805026","Drumheller","Town","Alberta","48","05","","10.5","01100","65 and over","1265","1225","0","40","5","100","96.8","0","3.2","0.4"
"4805026","Drumheller","Town","Alberta","48","05","","10.5","01100","65 to 74","735","710","5","20","0","100","96.6","0.7","2.7","0"
"4805026","Drumheller","Town","Alberta","48","05","","10.5","01100","75 and over","535","515","0","20","0","100","96.3","0","3.7","0"
"4805041","Kneehill County","Municipal district","Alberta","48","05","","5.3","00100","Total","4930","4830","0","65","30","100","98","0","1.3","0.6"
"4805041","Kneehill County","Municipal district","Alberta","48","05","","5.3","00100","0 to 14","955","925","0","0","30","100","96.9","0","0","3.1"
"4805041","Kneehill County","Municipal district","Alberta","48","05","","5.3","00100","0 to 4","305","290","0","0","15","100","95.1","0","0","4.9"
"4805041","Kneehill County","Municipal district","Alberta","48","05","","5.3","00100","5 to 9","325","320","0","0","10","100","98.5","0","0","3.1"
"4805041","Kneehill County","Municipal district","Alberta","48","05","","5.3","00100","10 to 14","325","320","0","0","5","100","98.5","0","0","1.5"
"4805041","Kneehill County","Municipal district","Alberta","48","05","","5.3","00100","15 to 24","655","650","0","5","0","100","99.2","0","0.8","0"
"4805041","Kneehill County","Municipal district","Alberta","48","05","","5.3","00100","15 to 19","350","350","0","0","0","100","100","0","0","0"
"4805041","Kneehill County","Municipal district","Alberta","48","05","","5.3","00100","20 to 24","310","305","0","0","0","100","98.4","0","0","0"
"4805041","Kneehill County","Municipal district","Alberta","48","05","","5.3","00100","25 to 44","1045","1020","0","25","0","100","97.6","0","2.4","0"
"4805041","Kneehill County","Municipal district","Alberta","48","05","","5.3","00100","45 to 64","1590","1565","0","20","0","100","98.4","0","1.3","0"
"4805041","Kneehill County","Municipal district","Alberta","48","05","","5.3","00100","65 and over","675","660","0","15","0","100","97.8","0","2.2","0"
"4805041","Kneehill County","Municipal district","Alberta","48","05","","5.3","00100","65 to 74","435","430","0","5","0","100","98.9","0","1.1","0"
"4805041","Kneehill County","Municipal district","Alberta","48","05","","5.3","00100","75 and over","240","235","0","10","0","100","97.9","0","4.2","0"
"4801003","Cypress County","Municipal district","Alberta","48","01","805","4.3","00000","Total","7645","7405","5","210","25","100","96.9","0.1","2.7","0.3"
"4801003","Cypress County","Municipal district","Alberta","48","01","805","4.3","00000","0 to 14","1645","1585","0","45","15","100","96.4","0","2.7","0.9"
"4801003","Cypress County","Municipal district","Alberta","48","01","805","4.3","00000","0 to 4","490","470","0","5","15","100","95.9","0","1","3.1"
"4801003","Cypress County","Municipal district","Alberta","48","01","805","4.3","00000","5 to 9","610","585","0","25","0","100","95.9","0","4.1","0"
"4801003","Cypress County","Municipal district","Alberta","48","01","805","4.3","00000","10 to 14","545","530","0","15","0","100","97.2","0","2.8","0"
"4801003","Cypress County","Municipal district","Alberta","48","01","805","4.3","00000","15 to 24","935","910","0","20","5","100","97.3","0","2.1","0.5"
"4801003","Cypress County","Municipal district","Alberta","48","01","805","4.3","00000","15 to 19","570","555","5","5","5","100","97.4","0.9","0.9","0.9"
"4801003","Cypress County","Municipal district","Alberta","48","01","805","4.3","00000","20 to 24","370","350","0","10","5","100","94.6","0","2.7","1.4"
"4801003","Cypress County","Municipal district","Alberta","48","01","805","4.3","00000","25 to 44","1845","1770","0","65","5","100","95.9","0","3.5","0.3"
"4801003","Cypress County","Municipal district","Alberta","48","01","805","4.3","00000","45 to 64","2415","2345","0","65","0","100","97.1","0","2.7","0"
"4801003","Cypress County","Municipal district","Alberta","48","01","805","4.3","00000","65 and over","815","800","0","15","0","100","98.2","0","1.8","0"
"4801003","Cypress County","Municipal district","Alberta","48","01","805","4.3","00000","65 to 74","575","565","0","10","0","100","98.3","0","1.7","0"
"4801003","Cypress County","Municipal district","Alberta","48","01","805","4.3","00000","75 and over","235","230","0","5","0","100","97.9","0","2.1","0"
"4801006","Medicine Hat","City","Alberta","48","01","805","4.7","00000","Total","61980","59355","10","2325","280","100","95.8","0","3.8","0.5"
"4801006","Medicine Hat","City","Alberta","48","01","805","4.7","00000","0 to 14","11130","10540","0","495","90","100","94.7","0","4.4","0.8"
"4801006","Medicine Hat","City","Alberta","48","01","805","4.7","00000","0 to 4","3645","3555","5","40","45","100","97.5","0.1","1.1","1.2"
"4801006","Medicine Hat","City","Alberta","48","01","805","4.7","00000","5 to 9","3860","3635","0","200","30","100","94.2","0","5.2","0.8"
"4801006","Medicine Hat","City","Alberta","48","01","805","4.7","00000","10 to 14","3625","3350","0","260","15","100","92.4","0","7.2","0.4"
"4801006","Medicine Hat","City","Alberta","48","01","805","4.7","00000","15 to 24","7210","6845","0","350","15","100","94.9","0","4.9","0.2"
"4801006","Medicine Hat","City","Alberta","48","01","805","4.7","00000","15 to 19","3595","3360","0","225","5","100","93.5","0","6.3","0.1"
"4801006","Medicine Hat","City","Alberta","48","01","805","4.7","00000","20 to 24","3615","3485","0","125","10","100","96.4","0","3.5","0.3"
"4801006","Medicine Hat","City","Alberta","48","01","805","4.7","00000","25 to 44","16460","15715","5","665","75","100","95.5","0","4","0.5"
"4801006","Medicine Hat","City","Alberta","48","01","805","4.7","00000","45 to 64","16975","16410","5","505","50","100","96.7","0","3","0.3"
"4801006","Medicine Hat","City","Alberta","48","01","805","4.7","00000","65 and over","10205","9845","5","310","50","100","96.5","0","3","0.5"
"4801006","Medicine Hat","City","Alberta","48","01","805","4.7","00000","65 to 74","5820","5595","0","200","25","100","96.1","0","3.4","0.4"
